semana_inicio,semana_fin,anio,semana_iso,ciudad,canal_medio,tipo_medio,inversion_eur,objetivo_principal
2022-09-26,2022-10-02,2022,39,A Coruna,Display,Online,724.36,Performance
2022-09-26,2022-10-02,2022,39,A Coruna,Email CRM,Online,384.13,Notoriedad
2022-09-26,2022-10-02,2022,39,A Coruna,Radio Local,Offline,1963.96,Performance
2022-09-26,2022-10-02,2022,39,A Coruna,Exterior,Offline,1638.6,Captacion
2022-09-26,2022-10-02,2022,39,A Coruna,Prensa,Offline,1341.27,Captacion
2022-10-03,2022-10-09,2022,40,Madrid,Paid Search,Online,6626.87,Trafico tienda
2022-10-03,2022-10-09,2022,40,Madrid,Social Paid,Online,9240.43,Notoriedad
2022-10-03,2022-10-09,2022,40,Madrid,Video Online,Online,2442.53,Remarketing
2022-10-03,2022-10-09,2022,40,Madrid,Display,Online,3647.35,Click&Collect
2022-10-03,2022-10-09,2022,40,Madrid,Email CRM,Online,450.74,Performance
2022-10-03,2022-10-09,2022,40,Madrid,Radio Local,Offline,3030.88,Trafico tienda
2022-10-03,2022-10-09,2022,40,Madrid,Exterior,Offline,3704.51,Trafico tienda
2022-10-03,2022-10-09,2022,40,Madrid,Prensa,Offline,2790.66,Notoriedad
2022-10-03,2022-10-09,2022,40,Barcelona,Paid Search,Online,6311.62,Trafico tienda
2022-10-03,2022-10-09,2022,40,Barcelona,Social Paid,Online,5996.13,Trafico tienda
2022-10-03,2022-10-09,2022,40,Barcelona,Video Online,Online,4607.9,Performance
2022-10-03,2022-10-09,2022,40,Barcelona,Display,Online,1489.15,Notoriedad
2022-10-03,2022-10-09,2022,40,Barcelona,Email CRM,Online,2234.99,Remarketing
2022-10-03,2022-10-09,2022,40,Barcelona,Radio Local,Offline,3322.58,Remarketing
2022-10-03,2022-10-09,2022,40,Barcelona,Exterior,Offline,3333.57,Performance
2022-10-03,2022-10-09,2022,40,Barcelona,Prensa,Offline,1640.38,Click&Collect
2022-10-03,2022-10-09,2022,40,Valencia,Paid Search,Online,3695.31,Click&Collect
2022-10-03,2022-10-09,2022,40,Valencia,Social Paid,Online,3290.51,Notoriedad
2022-10-03,2022-10-09,2022,40,Valencia,Video Online,Online,3407.53,Performance
2022-10-03,2022-10-09,2022,40,Valencia,Display,Online,1842.69,Click&Collect
2022-10-03,2022-10-09,2022,40,Valencia,Email CRM,Online,1555.38,Performance
2022-10-03,2022-10-09,2022,40,Valencia,Radio Local,Offline,3841.94,Performance
2022-10-03,2022-10-09,2022,40,Valencia,Exterior,Offline,1925.03,Notoriedad
2022-10-03,2022-10-09,2022,40,Valencia,Prensa,Offline,1609.71,Notoriedad
2022-10-03,2022-10-09,2022,40,Sevilla,Paid Search,Online,5631.28,Trafico tienda
2022-10-03,2022-10-09,2022,40,Sevilla,Social Paid,Online,3331.69,Trafico tienda
2022-10-03,2022-10-09,2022,40,Sevilla,Video Online,Online,2777.22,Remarketing
2022-10-03,2022-10-09,2022,40,Sevilla,Display,Online,967.01,Remarketing
2022-10-03,2022-10-09,2022,40,Sevilla,Email CRM,Online,347.96,Performance
2022-10-03,2022-10-09,2022,40,Sevilla,Radio Local,Offline,1798.12,Notoriedad
2022-10-03,2022-10-09,2022,40,Sevilla,Exterior,Offline,2624.87,Performance
2022-10-03,2022-10-09,2022,40,Sevilla,Prensa,Offline,1781.34,Performance
2022-10-03,2022-10-09,2022,40,Malaga,Paid Search,Online,5191.33,Remarketing
2022-10-03,2022-10-09,2022,40,Malaga,Social Paid,Online,4649.72,Remarketing
2022-10-03,2022-10-09,2022,40,Malaga,Video Online,Online,1968.15,Remarketing
2022-10-03,2022-10-09,2022,40,Malaga,Display,Online,744.05,Click&Collect
2022-10-03,2022-10-09,2022,40,Malaga,Email CRM,Online,474.56,Captacion
2022-10-03,2022-10-09,2022,40,Malaga,Radio Local,Offline,1332.83,Remarketing
2022-10-03,2022-10-09,2022,40,Malaga,Exterior,Offline,2223.14,Captacion
2022-10-03,2022-10-09,2022,40,Malaga,Prensa,Offline,1992.01,Click&Collect
2022-10-03,2022-10-09,2022,40,Zaragoza,Paid Search,Online,3479.93,Performance
2022-10-03,2022-10-09,2022,40,Zaragoza,Social Paid,Online,1942.37,Notoriedad
2022-10-03,2022-10-09,2022,40,Zaragoza,Video Online,Online,2484.22,Performance
2022-10-03,2022-10-09,2022,40,Zaragoza,Display,Online,1381.46,Notoriedad
2022-10-03,2022-10-09,2022,40,Zaragoza,Email CRM,Online,1927.36,Click&Collect
2022-10-03,2022-10-09,2022,40,Zaragoza,Radio Local,Offline,1774.96,Notoriedad
2022-10-03,2022-10-09,2022,40,Zaragoza,Exterior,Offline,1475.74,Trafico tienda
2022-10-03,2022-10-09,2022,40,Zaragoza,Prensa,Offline,2128.49,Click&Collect
2022-10-03,2022-10-09,2022,40,Bilbao,Paid Search,Online,3396.94,Notoriedad
2022-10-03,2022-10-09,2022,40,Bilbao,Social Paid,Online,2489.01,Captacion
2022-10-03,2022-10-09,2022,40,Bilbao,Video Online,Online,1719.59,Notoriedad
2022-10-03,2022-10-09,2022,40,Bilbao,Display,Online,1364.17,Click&Collect
2022-10-03,2022-10-09,2022,40,Bilbao,Email CRM,Online,354.99,Click&Collect
2022-10-03,2022-10-09,2022,40,Bilbao,Radio Local,Offline,1168.6,Captacion
2022-10-03,2022-10-09,2022,40,Bilbao,Exterior,Offline,2772.18,Notoriedad
2022-10-03,2022-10-09,2022,40,Bilbao,Prensa,Offline,1962.98,Captacion
2022-10-03,2022-10-09,2022,40,Murcia,Paid Search,Online,2699.21,Trafico tienda
2022-10-03,2022-10-09,2022,40,Murcia,Social Paid,Online,2881.31,Trafico tienda
2022-10-03,2022-10-09,2022,40,Murcia,Video Online,Online,2511.93,Click&Collect
2022-10-03,2022-10-09,2022,40,Murcia,Display,Online,822.61,Notoriedad
2022-10-03,2022-10-09,2022,40,Murcia,Email CRM,Online,249.35,Performance
2022-10-03,2022-10-09,2022,40,Murcia,Radio Local,Offline,1471.16,Notoriedad
2022-10-03,2022-10-09,2022,40,Murcia,Exterior,Offline,2652.74,Remarketing
2022-10-03,2022-10-09,2022,40,Murcia,Prensa,Offline,1672.33,Performance
2022-10-03,2022-10-09,2022,40,Palma,Paid Search,Online,2876.01,Captacion
2022-10-03,2022-10-09,2022,40,Palma,Social Paid,Online,2946.97,Notoriedad
2022-10-03,2022-10-09,2022,40,Palma,Video Online,Online,1932.28,Notoriedad
2022-10-03,2022-10-09,2022,40,Palma,Display,Online,919.77,Remarketing
2022-10-03,2022-10-09,2022,40,Palma,Email CRM,Online,441.69,Click&Collect
2022-10-03,2022-10-09,2022,40,Palma,Radio Local,Offline,1286.52,Notoriedad
2022-10-03,2022-10-09,2022,40,Palma,Exterior,Offline,1785.15,Click&Collect
2022-10-03,2022-10-09,2022,40,Palma,Prensa,Offline,1548.14,Click&Collect
2022-10-03,2022-10-09,2022,40,A Coruna,Paid Search,Online,2693.13,Click&Collect
2022-10-03,2022-10-09,2022,40,A Coruna,Social Paid,Online,2350.98,Captacion
2022-10-03,2022-10-09,2022,40,A Coruna,Video Online,Online,2093.85,Performance
2022-10-03,2022-10-09,2022,40,A Coruna,Display,Online,916.47,Notoriedad
2022-10-03,2022-10-09,2022,40,A Coruna,Email CRM,Online,744.24,Performance
2022-10-03,2022-10-09,2022,40,A Coruna,Radio Local,Offline,1124.68,Notoriedad
2022-10-03,2022-10-09,2022,40,A Coruna,Exterior,Offline,2394.85,Trafico tienda
2022-10-03,2022-10-09,2022,40,A Coruna,Prensa,Offline,1466.81,Captacion
2022-10-10,2022-10-16,2022,41,Madrid,Paid Search,Online,7004.55,Captacion
2022-10-10,2022-10-16,2022,41,Madrid,Social Paid,Online,7441.31,Captacion
2022-10-10,2022-10-16,2022,41,Madrid,Video Online,Online,2247.34,Captacion
2022-10-10,2022-10-16,2022,41,Madrid,Display,Online,2209.98,Notoriedad
2022-10-10,2022-10-16,2022,41,Madrid,Email CRM,Online,1744.07,Click&Collect
2022-10-10,2022-10-16,2022,41,Madrid,Radio Local,Offline,5528.5,Captacion
2022-10-10,2022-10-16,2022,41,Madrid,Exterior,Offline,1861.48,Trafico tienda
2022-10-10,2022-10-16,2022,41,Madrid,Prensa,Offline,2870.32,Performance
2022-10-10,2022-10-16,2022,41,Barcelona,Paid Search,Online,6740.99,Notoriedad
2022-10-10,2022-10-16,2022,41,Barcelona,Social Paid,Online,6185.46,Notoriedad
2022-10-10,2022-10-16,2022,41,Barcelona,Video Online,Online,4736.45,Click&Collect
2022-10-10,2022-10-16,2022,41,Barcelona,Display,Online,2077.36,Click&Collect
2022-10-10,2022-10-16,2022,41,Barcelona,Email CRM,Online,1198.12,Notoriedad
2022-10-10,2022-10-16,2022,41,Barcelona,Radio Local,Offline,2270.01,Click&Collect
2022-10-10,2022-10-16,2022,41,Barcelona,Exterior,Offline,2784.11,Notoriedad
2022-10-10,2022-10-16,2022,41,Barcelona,Prensa,Offline,2357.57,Remarketing
2022-10-10,2022-10-16,2022,41,Valencia,Paid Search,Online,4895.67,Click&Collect
2022-10-10,2022-10-16,2022,41,Valencia,Social Paid,Online,3812.41,Click&Collect
2022-10-10,2022-10-16,2022,41,Valencia,Video Online,Online,2251.41,Captacion
2022-10-10,2022-10-16,2022,41,Valencia,Display,Online,2654.72,Remarketing
2022-10-10,2022-10-16,2022,41,Valencia,Email CRM,Online,854.91,Notoriedad
2022-10-10,2022-10-16,2022,41,Valencia,Radio Local,Offline,1530.72,Click&Collect
2022-10-10,2022-10-16,2022,41,Valencia,Exterior,Offline,1526.41,Notoriedad
2022-10-10,2022-10-16,2022,41,Valencia,Prensa,Offline,2436.71,Performance
2022-10-10,2022-10-16,2022,41,Sevilla,Paid Search,Online,4043.73,Captacion
2022-10-10,2022-10-16,2022,41,Sevilla,Social Paid,Online,2978.83,Performance
2022-10-10,2022-10-16,2022,41,Sevilla,Video Online,Online,2542.6,Click&Collect
2022-10-10,2022-10-16,2022,41,Sevilla,Display,Online,1503.69,Remarketing
2022-10-10,2022-10-16,2022,41,Sevilla,Email CRM,Online,465.14,Trafico tienda
2022-10-10,2022-10-16,2022,41,Sevilla,Radio Local,Offline,2887.31,Remarketing
2022-10-10,2022-10-16,2022,41,Sevilla,Exterior,Offline,1465.79,Trafico tienda
2022-10-10,2022-10-16,2022,41,Sevilla,Prensa,Offline,2016.09,Trafico tienda
2022-10-10,2022-10-16,2022,41,Malaga,Paid Search,Online,3167.84,Notoriedad
2022-10-10,2022-10-16,2022,41,Malaga,Social Paid,Online,3782.03,Remarketing
2022-10-10,2022-10-16,2022,41,Malaga,Video Online,Online,1987.98,Performance
2022-10-10,2022-10-16,2022,41,Malaga,Display,Online,1768.71,Remarketing
2022-10-10,2022-10-16,2022,41,Malaga,Email CRM,Online,1725.7,Captacion
2022-10-10,2022-10-16,2022,41,Malaga,Radio Local,Offline,1832.11,Performance
2022-10-10,2022-10-16,2022,41,Malaga,Exterior,Offline,2341.5,Trafico tienda
2022-10-10,2022-10-16,2022,41,Malaga,Prensa,Offline,1066.21,Click&Collect
2022-10-10,2022-10-16,2022,41,Zaragoza,Paid Search,Online,1974.26,Trafico tienda
2022-10-10,2022-10-16,2022,41,Zaragoza,Social Paid,Online,3244.78,Notoriedad
2022-10-10,2022-10-16,2022,41,Zaragoza,Video Online,Online,2435.05,Captacion
2022-10-10,2022-10-16,2022,41,Zaragoza,Display,Online,1001.51,Remarketing
2022-10-10,2022-10-16,2022,41,Zaragoza,Email CRM,Online,389.68,Performance
2022-10-10,2022-10-16,2022,41,Zaragoza,Radio Local,Offline,1485.23,Trafico tienda
2022-10-10,2022-10-16,2022,41,Zaragoza,Exterior,Offline,1938.45,Performance
2022-10-10,2022-10-16,2022,41,Zaragoza,Prensa,Offline,1689.92,Remarketing
2022-10-10,2022-10-16,2022,41,Bilbao,Paid Search,Online,3422.9,Click&Collect
2022-10-10,2022-10-16,2022,41,Bilbao,Social Paid,Online,2755.65,Remarketing
2022-10-10,2022-10-16,2022,41,Bilbao,Video Online,Online,2063.22,Trafico tienda
2022-10-10,2022-10-16,2022,41,Bilbao,Display,Online,1414.36,Remarketing
2022-10-10,2022-10-16,2022,41,Bilbao,Email CRM,Online,639.32,Remarketing
2022-10-10,2022-10-16,2022,41,Bilbao,Radio Local,Offline,794.48,Notoriedad
2022-10-10,2022-10-16,2022,41,Bilbao,Exterior,Offline,1850.67,Trafico tienda
2022-10-10,2022-10-16,2022,41,Bilbao,Prensa,Offline,1186.17,Notoriedad
2022-10-10,2022-10-16,2022,41,Murcia,Paid Search,Online,2867.06,Trafico tienda
2022-10-10,2022-10-16,2022,41,Murcia,Social Paid,Online,2526.3,Performance
2022-10-10,2022-10-16,2022,41,Murcia,Video Online,Online,2068.37,Trafico tienda
2022-10-10,2022-10-16,2022,41,Murcia,Display,Online,2189.99,Notoriedad
2022-10-10,2022-10-16,2022,41,Murcia,Email CRM,Online,475.04,Captacion
2022-10-10,2022-10-16,2022,41,Murcia,Radio Local,Offline,549.07,Notoriedad
2022-10-10,2022-10-16,2022,41,Murcia,Exterior,Offline,2091.57,Captacion
2022-10-10,2022-10-16,2022,41,Murcia,Prensa,Offline,1561.32,Click&Collect
2022-10-10,2022-10-16,2022,41,Palma,Paid Search,Online,2792.63,Trafico tienda
2022-10-10,2022-10-16,2022,41,Palma,Social Paid,Online,1947.11,Click&Collect
2022-10-10,2022-10-16,2022,41,Palma,Video Online,Online,2609.35,Click&Collect
2022-10-10,2022-10-16,2022,41,Palma,Display,Online,930.17,Trafico tienda
2022-10-10,2022-10-16,2022,41,Palma,Email CRM,Online,584.86,Click&Collect
2022-10-10,2022-10-16,2022,41,Palma,Radio Local,Offline,1354.58,Remarketing
2022-10-10,2022-10-16,2022,41,Palma,Exterior,Offline,927.83,Click&Collect
2022-10-10,2022-10-16,2022,41,Palma,Prensa,Offline,1834.84,Notoriedad
2022-10-10,2022-10-16,2022,41,A Coruna,Paid Search,Online,3378.45,Trafico tienda
2022-10-10,2022-10-16,2022,41,A Coruna,Social Paid,Online,2878.24,Captacion
2022-10-10,2022-10-16,2022,41,A Coruna,Video Online,Online,1425.74,Notoriedad
2022-10-10,2022-10-16,2022,41,A Coruna,Display,Online,600.0,Trafico tienda
2022-10-10,2022-10-16,2022,41,A Coruna,Email CRM,Online,1033.42,Remarketing
2022-10-10,2022-10-16,2022,41,A Coruna,Radio Local,Offline,1057.41,Trafico tienda
2022-10-10,2022-10-16,2022,41,A Coruna,Exterior,Offline,1162.41,Captacion
2022-10-10,2022-10-16,2022,41,A Coruna,Prensa,Offline,1464.79,Performance
2022-10-17,2022-10-23,2022,42,Madrid,Paid Search,Online,10371.05,Captacion
2022-10-17,2022-10-23,2022,42,Madrid,Social Paid,Online,6776.81,Notoriedad
2022-10-17,2022-10-23,2022,42,Madrid,Video Online,Online,6138.72,Captacion
2022-10-17,2022-10-23,2022,42,Madrid,Display,Online,2023.98,Trafico tienda
2022-10-17,2022-10-23,2022,42,Madrid,Email CRM,Online,928.52,Click&Collect
2022-10-17,2022-10-23,2022,42,Madrid,Radio Local,Offline,2666.28,Trafico tienda
2022-10-17,2022-10-23,2022,42,Madrid,Exterior,Offline,2423.71,Click&Collect
2022-10-17,2022-10-23,2022,42,Madrid,Prensa,Offline,3552.2,Performance
2022-10-17,2022-10-23,2022,42,Barcelona,Paid Search,Online,8357.08,Performance
2022-10-17,2022-10-23,2022,42,Barcelona,Social Paid,Online,5478.15,Trafico tienda
2022-10-17,2022-10-23,2022,42,Barcelona,Video Online,Online,3995.99,Performance
2022-10-17,2022-10-23,2022,42,Barcelona,Display,Online,3546.64,Trafico tienda
2022-10-17,2022-10-23,2022,42,Barcelona,Email CRM,Online,1316.77,Trafico tienda
2022-10-17,2022-10-23,2022,42,Barcelona,Radio Local,Offline,2236.2,Click&Collect
2022-10-17,2022-10-23,2022,42,Barcelona,Exterior,Offline,5062.54,Remarketing
2022-10-17,2022-10-23,2022,42,Barcelona,Prensa,Offline,2169.96,Notoriedad
2022-10-17,2022-10-23,2022,42,Valencia,Paid Search,Online,4722.46,Trafico tienda
2022-10-17,2022-10-23,2022,42,Valencia,Social Paid,Online,5478.42,Trafico tienda
2022-10-17,2022-10-23,2022,42,Valencia,Video Online,Online,4464.51,Captacion
2022-10-17,2022-10-23,2022,42,Valencia,Display,Online,1391.52,Notoriedad
2022-10-17,2022-10-23,2022,42,Valencia,Email CRM,Online,1281.08,Trafico tienda
2022-10-17,2022-10-23,2022,42,Valencia,Radio Local,Offline,2360.42,Notoriedad
2022-10-17,2022-10-23,2022,42,Valencia,Exterior,Offline,3178.9,Trafico tienda
2022-10-17,2022-10-23,2022,42,Valencia,Prensa,Offline,1585.8,Remarketing
2022-10-17,2022-10-23,2022,42,Sevilla,Paid Search,Online,4559.25,Captacion
2022-10-17,2022-10-23,2022,42,Sevilla,Social Paid,Online,2781.35,Performance
2022-10-17,2022-10-23,2022,42,Sevilla,Video Online,Online,2506.73,Remarketing
2022-10-17,2022-10-23,2022,42,Sevilla,Display,Online,1623.48,Captacion
2022-10-17,2022-10-23,2022,42,Sevilla,Email CRM,Online,263.38,Trafico tienda
2022-10-17,2022-10-23,2022,42,Sevilla,Radio Local,Offline,3061.87,Captacion
2022-10-17,2022-10-23,2022,42,Sevilla,Exterior,Offline,2537.91,Trafico tienda
2022-10-17,2022-10-23,2022,42,Sevilla,Prensa,Offline,4956.37,Click&Collect
2022-10-17,2022-10-23,2022,42,Malaga,Paid Search,Online,4032.62,Trafico tienda
2022-10-17,2022-10-23,2022,42,Malaga,Social Paid,Online,2121.47,Remarketing
2022-10-17,2022-10-23,2022,42,Malaga,Video Online,Online,2512.35,Captacion
2022-10-17,2022-10-23,2022,42,Malaga,Display,Online,561.77,Captacion
2022-10-17,2022-10-23,2022,42,Malaga,Email CRM,Online,1311.14,Captacion
2022-10-17,2022-10-23,2022,42,Malaga,Radio Local,Offline,5747.43,Click&Collect
2022-10-17,2022-10-23,2022,42,Malaga,Exterior,Offline,3342.06,Performance
2022-10-17,2022-10-23,2022,42,Malaga,Prensa,Offline,1794.0,Click&Collect
2022-10-17,2022-10-23,2022,42,Zaragoza,Paid Search,Online,2959.37,Trafico tienda
2022-10-17,2022-10-23,2022,42,Zaragoza,Social Paid,Online,3776.51,Performance
2022-10-17,2022-10-23,2022,42,Zaragoza,Video Online,Online,2275.52,Performance
2022-10-17,2022-10-23,2022,42,Zaragoza,Display,Online,1662.49,Click&Collect
2022-10-17,2022-10-23,2022,42,Zaragoza,Email CRM,Online,733.91,Notoriedad
2022-10-17,2022-10-23,2022,42,Zaragoza,Radio Local,Offline,2659.14,Remarketing
2022-10-17,2022-10-23,2022,42,Zaragoza,Exterior,Offline,2206.93,Notoriedad
2022-10-17,2022-10-23,2022,42,Zaragoza,Prensa,Offline,2398.92,Notoriedad
2022-10-17,2022-10-23,2022,42,Bilbao,Paid Search,Online,4314.45,Remarketing
2022-10-17,2022-10-23,2022,42,Bilbao,Social Paid,Online,2335.09,Performance
2022-10-17,2022-10-23,2022,42,Bilbao,Video Online,Online,872.29,Notoriedad
2022-10-17,2022-10-23,2022,42,Bilbao,Display,Online,2492.73,Remarketing
2022-10-17,2022-10-23,2022,42,Bilbao,Email CRM,Online,740.84,Performance
2022-10-17,2022-10-23,2022,42,Bilbao,Radio Local,Offline,3098.95,Remarketing
2022-10-17,2022-10-23,2022,42,Bilbao,Exterior,Offline,2240.02,Remarketing
2022-10-17,2022-10-23,2022,42,Bilbao,Prensa,Offline,1686.19,Notoriedad
2022-10-17,2022-10-23,2022,42,Murcia,Paid Search,Online,3332.91,Performance
2022-10-17,2022-10-23,2022,42,Murcia,Social Paid,Online,3374.78,Captacion
2022-10-17,2022-10-23,2022,42,Murcia,Video Online,Online,1861.75,Click&Collect
2022-10-17,2022-10-23,2022,42,Murcia,Display,Online,1291.86,Performance
2022-10-17,2022-10-23,2022,42,Murcia,Email CRM,Online,657.79,Performance
2022-10-17,2022-10-23,2022,42,Murcia,Radio Local,Offline,1885.39,Captacion
2022-10-17,2022-10-23,2022,42,Murcia,Exterior,Offline,2165.56,Remarketing
2022-10-17,2022-10-23,2022,42,Murcia,Prensa,Offline,1635.34,Performance
2022-10-17,2022-10-23,2022,42,Palma,Paid Search,Online,3808.12,Captacion
2022-10-17,2022-10-23,2022,42,Palma,Social Paid,Online,3402.29,Performance
2022-10-17,2022-10-23,2022,42,Palma,Video Online,Online,2294.88,Performance
2022-10-17,2022-10-23,2022,42,Palma,Display,Online,807.53,Performance
2022-10-17,2022-10-23,2022,42,Palma,Email CRM,Online,594.04,Trafico tienda
2022-10-17,2022-10-23,2022,42,Palma,Radio Local,Offline,2152.16,Captacion
2022-10-17,2022-10-23,2022,42,Palma,Exterior,Offline,1579.49,Performance
2022-10-17,2022-10-23,2022,42,Palma,Prensa,Offline,1415.56,Remarketing
2022-10-17,2022-10-23,2022,42,A Coruna,Paid Search,Online,3075.06,Remarketing
2022-10-17,2022-10-23,2022,42,A Coruna,Social Paid,Online,1797.21,Remarketing
2022-10-17,2022-10-23,2022,42,A Coruna,Video Online,Online,3342.45,Remarketing
2022-10-17,2022-10-23,2022,42,A Coruna,Display,Online,1001.3,Click&Collect
2022-10-17,2022-10-23,2022,42,A Coruna,Email CRM,Online,556.24,Captacion
2022-10-17,2022-10-23,2022,42,A Coruna,Radio Local,Offline,2525.66,Notoriedad
2022-10-17,2022-10-23,2022,42,A Coruna,Exterior,Offline,1919.95,Captacion
2022-10-17,2022-10-23,2022,42,A Coruna,Prensa,Offline,1695.0,Captacion
2022-10-24,2022-10-30,2022,43,Madrid,Paid Search,Online,9121.06,Remarketing
2022-10-24,2022-10-30,2022,43,Madrid,Social Paid,Online,9922.22,Click&Collect
2022-10-24,2022-10-30,2022,43,Madrid,Video Online,Online,5744.35,Performance
2022-10-24,2022-10-30,2022,43,Madrid,Display,Online,3057.71,Click&Collect
2022-10-24,2022-10-30,2022,43,Madrid,Email CRM,Online,4384.54,Trafico tienda
2022-10-24,2022-10-30,2022,43,Madrid,Radio Local,Offline,5494.12,Performance
2022-10-24,2022-10-30,2022,43,Madrid,Exterior,Offline,2252.06,Trafico tienda
2022-10-24,2022-10-30,2022,43,Madrid,Prensa,Offline,1184.37,Trafico tienda
2022-10-24,2022-10-30,2022,43,Barcelona,Paid Search,Online,11065.13,Click&Collect
2022-10-24,2022-10-30,2022,43,Barcelona,Social Paid,Online,9036.57,Notoriedad
2022-10-24,2022-10-30,2022,43,Barcelona,Video Online,Online,4673.85,Trafico tienda
2022-10-24,2022-10-30,2022,43,Barcelona,Display,Online,3011.05,Captacion
2022-10-24,2022-10-30,2022,43,Barcelona,Email CRM,Online,1104.94,Notoriedad
2022-10-24,2022-10-30,2022,43,Barcelona,Radio Local,Offline,3891.07,Trafico tienda
2022-10-24,2022-10-30,2022,43,Barcelona,Exterior,Offline,2901.44,Trafico tienda
2022-10-24,2022-10-30,2022,43,Barcelona,Prensa,Offline,2053.88,Performance
2022-10-24,2022-10-30,2022,43,Valencia,Paid Search,Online,5329.65,Remarketing
2022-10-24,2022-10-30,2022,43,Valencia,Social Paid,Online,3033.63,Captacion
2022-10-24,2022-10-30,2022,43,Valencia,Video Online,Online,7273.17,Notoriedad
2022-10-24,2022-10-30,2022,43,Valencia,Display,Online,2120.87,Performance
2022-10-24,2022-10-30,2022,43,Valencia,Email CRM,Online,619.27,Notoriedad
2022-10-24,2022-10-30,2022,43,Valencia,Radio Local,Offline,3089.97,Trafico tienda
2022-10-24,2022-10-30,2022,43,Valencia,Exterior,Offline,4763.93,Performance
2022-10-24,2022-10-30,2022,43,Valencia,Prensa,Offline,2163.62,Captacion
2022-10-24,2022-10-30,2022,43,Sevilla,Paid Search,Online,3542.02,Trafico tienda
2022-10-24,2022-10-30,2022,43,Sevilla,Social Paid,Online,3286.72,Performance
